Customer_ID,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments_Encoded,Feedback_Comment,Satisfaction_Score_Normalized,Likelihood_to_Recommend_Normalized,Recommendation_Category,Satisfaction_Category
806,5.0,4,0,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
976,1.0,7,1,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
357,1.0,7,2,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
128,6.0,10,3,Good service,0.5555555555555556,1.0,High,Neutral
358,9.0,9,0,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
292,7.0,10,0,Good service,0.6666666666666665,1.0,High,Satisfied
174,6.0,8,3,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
733,9.0,8,4,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
355,4.0,7,4,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
881,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
37,3.0,5,3,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
310,5.0,9,3,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
661,5.0,7,1,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
917,10.0,3,2,Excellent,1.0,0.2222222222222222,Low,Satisfied
604,7.0,6,1,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
582,7.0,3,1,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
84,6.0,6,1,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
510,4.0,8,0,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
444,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
420,2.0,2,2,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
205,9.0,6,1,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
488,7.0,3,2,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
779,2.0,7,2,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
88,10.0,4,0,Excellent,1.0,0.3333333333333333,Low,Satisfied
252,2.0,5,4,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
723,6.0,10,1,Good service,0.5555555555555556,1.0,High,Neutral
855,7.0,6,3,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
31,9.0,8,1,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
869,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
421,8.0,4,2,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
828,10.0,4,2,Excellent,1.0,0.3333333333333333,Low,Satisfied
61,2.0,6,4,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
579,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
226,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
925,8.0,5,2,Very satisfied,0.7777777777777777,0.4444444444444445,Medium,Satisfied
963,9.0,8,4,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
335,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
839,7.0,6,2,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
579,7.0,7,4,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
640,8.0,8,3,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
111,5.0,9,2,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
491,3.0,10,1,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
272,1.0,8,0,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
813,4.0,4,1,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
34,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
212,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
300,6.0,5,2,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
373,7.0,3,1,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
125,10.0,2,1,Excellent,1.0,0.1111111111111111,Low,Satisfied
103,7.0,2,1,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
993,8.0,9,1,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
718,2.0,8,3,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
120,10.0,6,2,Excellent,1.0,0.5555555555555556,Medium,Satisfied
682,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
547,6.0,5,1,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
894,10.0,10,1,Excellent,1.0,1.0,High,Satisfied
331,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
758,2.0,8,4,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
852,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
926,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
309,4.0,1,2,Needs improvement,0.3333333333333333,0.0,Low,Neutral
570,6.0,3,3,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
412,2.0,1,1,Unsatisfactory,0.1111111111111111,0.0,Low,Dissatisfied
399,5.0,1,0,Good service,0.4444444444444445,0.0,Low,Neutral
934,2.0,6,3,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
306,5.0,4,0,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
653,7.0,10,3,Good service,0.6666666666666665,1.0,High,Satisfied
623,7.0,4,2,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
163,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
623,3.0,3,4,Needs improvement,0.2222222222222222,0.2222222222222222,Low,Dissatisfied
664,4.0,2,3,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
888,9.0,10,2,Very satisfied,0.8888888888888888,1.0,High,Satisfied
65,8.0,8,2,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
618,7.0,7,2,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
216,8.0,10,1,Very satisfied,0.7777777777777777,1.0,High,Satisfied
603,9.0,4,2,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
914,4.0,2,1,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
954,5.0,9,3,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
26,9.0,8,3,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
669,7.0,4,3,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
584,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
44,6.0,10,4,Good service,0.5555555555555556,1.0,High,Neutral
90,1.0,6,0,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
133,1.0,4,1,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
161,9.0,2,3,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
744,8.0,5,4,Very satisfied,0.7777777777777777,0.4444444444444445,Medium,Satisfied
380,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
261,2.0,7,3,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
383,4.0,9,2,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
369,1.0,3,1,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
111,2.0,6,2,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
676,5.0,9,2,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
77,8.0,4,1,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
209,6.0,6,2,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
13,6.0,3,1,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
921,4.0,9,2,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
570,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
898,3.0,7,2,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
856,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
548,6.0,6,1,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
25,5.0,8,2,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
546,6.0,6,2,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
140,6.0,6,0,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
275,1.0,4,3,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
370,6.0,8,3,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
874,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
222,8.0,8,1,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
37,9.0,9,4,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
875,6.0,6,1,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
129,10.0,2,3,Excellent,1.0,0.1111111111111111,Low,Satisfied
316,4.0,4,1,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
323,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
433,10.0,8,1,Excellent,1.0,0.7777777777777777,High,Satisfied
218,1.0,5,1,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
847,7.0,4,4,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
942,5.0,8,2,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
248,4.0,3,1,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
111,9.0,2,2,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
816,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
732,10.0,1,3,Excellent,1.0,0.0,Low,Satisfied
708,8.0,1,3,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
147,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
344,10.0,1,1,Excellent,1.0,0.0,Low,Satisfied
509,10.0,4,1,Excellent,1.0,0.3333333333333333,Low,Satisfied
505,8.0,8,0,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
552,4.0,8,4,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
134,1.0,2,4,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
464,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
864,1.0,3,2,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
990,3.0,1,4,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
191,7.0,3,3,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
163,3.0,8,2,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
456,8.0,6,1,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
61,6.0,5,1,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
5,3.0,10,2,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
37,5.0,9,4,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
460,5.0,7,4,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
217,8.0,6,1,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
737,9.0,5,3,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
999,6.0,5,2,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
728,10.0,10,1,Excellent,1.0,1.0,High,Satisfied
139,3.0,9,2,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
618,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
99,3.0,6,1,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
680,9.0,4,4,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
961,7.0,4,3,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
264,9.0,4,2,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
599,6.0,6,2,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
596,8.0,1,1,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
224,10.0,9,3,Excellent,1.0,0.8888888888888888,High,Satisfied
11,9.0,2,2,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
327,3.0,2,4,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
698,7.0,5,3,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
350,9.0,4,1,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
379,2.0,3,4,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
944,7.0,5,4,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
231,5.0,7,3,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
141,8.0,10,3,Very satisfied,0.7777777777777777,1.0,High,Satisfied
618,4.0,2,3,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
765,1.0,6,0,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
956,10.0,4,1,Excellent,1.0,0.3333333333333333,Low,Satisfied
49,8.0,2,2,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
451,6.0,1,2,Good service,0.5555555555555556,0.0,Low,Neutral
775,8.0,8,0,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
491,3.0,5,1,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
205,8.0,10,0,Very satisfied,0.7777777777777777,1.0,High,Satisfied
869,8.0,2,4,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
409,1.0,8,3,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
407,4.0,3,2,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
51,7.0,7,3,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
175,1.0,2,4,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
737,3.0,7,4,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
261,3.0,4,4,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
480,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
734,5.0,1,2,Good service,0.4444444444444445,0.0,Low,Neutral
223,7.0,5,0,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
269,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
810,1.0,8,4,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
893,3.0,1,1,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
901,8.0,2,4,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
919,5.0,5,3,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
318,3.0,10,3,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
385,8.0,10,0,Very satisfied,0.7777777777777777,1.0,High,Satisfied
586,6.0,2,1,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
626,3.0,1,4,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
219,5.0,6,1,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
54,1.0,10,2,Unsatisfactory,0.0,1.0,High,Dissatisfied
200,6.0,4,0,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
884,9.0,5,4,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
643,7.0,3,4,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
339,8.0,10,3,Very satisfied,0.7777777777777777,1.0,High,Satisfied
704,6.0,6,2,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
691,5.0,4,1,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
898,6.0,6,3,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
305,6.0,5,4,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
799,9.0,2,0,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
752,8.0,4,1,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
245,5.0,2,4,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
842,7.0,5,1,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
629,8.0,3,4,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
208,1.0,6,2,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
997,8.0,5,2,Very satisfied,0.7777777777777777,0.4444444444444445,Medium,Satisfied
724,7.0,2,1,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
511,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
259,2.0,8,1,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
380,6.0,6,4,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
163,3.0,9,0,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
738,1.0,3,3,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
341,8.0,4,4,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
932,7.0,8,1,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
576,4.0,7,2,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
928,1.0,8,4,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
758,2.0,9,2,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
530,9.0,8,2,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
34,4.0,8,1,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
824,3.0,6,4,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
323,4.0,7,1,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
181,7.0,4,1,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
963,5.0,3,3,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
347,5.0,4,3,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
706,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
192,4.0,3,3,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
579,2.0,9,2,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
721,6.0,3,1,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
878,5.0,2,1,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
679,3.0,1,3,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
246,4.0,1,1,Needs improvement,0.3333333333333333,0.0,Low,Neutral
245,3.0,5,1,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
678,3.0,5,2,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
808,4.0,9,2,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
915,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
723,4.0,5,2,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
133,10.0,6,4,Excellent,1.0,0.5555555555555556,Medium,Satisfied
197,2.0,10,1,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
910,10.0,7,2,Excellent,1.0,0.6666666666666665,Medium,Satisfied
347,8.0,9,3,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
49,10.0,6,2,Excellent,1.0,0.5555555555555556,Medium,Satisfied
64,5.0,1,1,Good service,0.4444444444444445,0.0,Low,Neutral
624,7.0,8,0,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
868,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
697,10.0,9,1,Excellent,1.0,0.8888888888888888,High,Satisfied
104,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
931,10.0,7,1,Excellent,1.0,0.6666666666666665,Medium,Satisfied
213,4.0,10,2,Needs improvement,0.3333333333333333,1.0,High,Neutral
517,6.0,10,4,Good service,0.5555555555555556,1.0,High,Neutral
119,1.0,5,4,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
856,6.0,8,1,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
761,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
679,2.0,1,3,Unsatisfactory,0.1111111111111111,0.0,Low,Dissatisfied
895,10.0,3,3,Excellent,1.0,0.2222222222222222,Low,Satisfied
242,10.0,9,4,Excellent,1.0,0.8888888888888888,High,Satisfied
280,9.0,1,2,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
424,6.0,8,4,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
363,7.0,6,1,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
750,2.0,10,3,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
306,2.0,5,1,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
717,2.0,6,4,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
486,10.0,5,1,Excellent,1.0,0.4444444444444445,Medium,Satisfied
314,9.0,9,4,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
513,3.0,2,1,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
683,4.0,10,1,Needs improvement,0.3333333333333333,1.0,High,Neutral
167,1.0,6,1,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
394,1.0,4,0,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
770,4.0,3,2,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
63,2.0,5,3,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
272,8.0,2,3,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
37,4.0,3,2,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
16,3.0,7,1,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
766,3.0,1,4,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
343,6.0,2,2,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
346,6.0,3,1,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
